id,child_id,start,end,type,method,amount,notes,tags
1367,1,18/11/2023 13:37,18/11/2023 13:49,breast milk,left breast,,,
1366,1,18/11/2023 11:41,18/11/2023 12:42,breast milk,right breast,,,
1365,1,18/11/2023 11:20,18/11/2023 11:24,breast milk,left breast,,,
1364,1,18/11/2023 10:16,18/11/2023 10:19,breast milk,right breast,,,
1363,1,18/11/2023 09:56,18/11/2023 10:00,breast milk,left breast,,,
1362,1,18/11/2023 09:42,18/11/2023 09:44,breast milk,right breast,,,
1361,1,18/11/2023 08:10,18/11/2023 08:19,breast milk,left breast,,,
1360,1,18/11/2023 06:44,18/11/2023 06:58,breast milk,right breast,,,
1359,1,17/11/2023 20:19,17/11/2023 20:31,breast milk,right breast,,,
1358,1,17/11/2023 19:41,17/11/2023 19:56,breast milk,left breast,,,
1357,1,17/11/2023 18:34,17/11/2023 18:35,breast milk,right breast,,,
1356,1,17/11/2023 17:44,17/11/2023 17:46,breast milk,right breast,,,
1355,1,17/11/2023 17:31,17/11/2023 17:33,breast milk,left breast,,,
1354,1,17/11/2023 17:07,17/11/2023 17:12,breast milk,right breast,,,
1353,1,17/11/2023 14:13,17/11/2023 14:33,breast milk,left breast,,,
1352,1,17/11/2023 13:51,17/11/2023 13:52,breast milk,right breast,,,
1351,1,17/11/2023 12:47,17/11/2023 12:49,breast milk,right breast,,,
1350,1,17/11/2023 12:16,17/11/2023 12:22,breast milk,left breast,,,
1349,1,17/11/2023 11:45,17/11/2023 11:49,breast milk,right breast,,,
1348,1,17/11/2023 10:00,17/11/2023 10:10,breast milk,parent fed,60,,
1347,1,17/11/2023 07:43,17/11/2023 07:53,breast milk,right breast,,,
1346,1,17/11/2023 06:35,17/11/2023 06:42,breast milk,left breast,,,
1345,1,16/11/2023 20:10,16/11/2023 20:24,breast milk,left breast,,,
1344,1,16/11/2023 19:11,16/11/2023 19:17,breast milk,right breast,,,
1343,1,16/11/2023 18:03,16/11/2023 18:04,breast milk,right breast,,,
1342,1,16/11/2023 17:31,16/11/2023 17:43,breast milk,left breast,,,
1341,1,16/11/2023 15:29,16/11/2023 15:34,breast milk,left breast,,,
1340,1,16/11/2023 14:45,16/11/2023 14:56,breast milk,right breast,,,
1339,1,16/11/2023 12:24,16/11/2023 12:24,breast milk,left breast,,,
1338,1,16/11/2023 10:23,16/11/2023 10:26,breast milk,left breast,,,
1336,1,16/11/2023 09:40,16/11/2023 09:55,breast milk,right breast,,,
1337,1,16/11/2023 07:58,16/11/2023 08:01,breast milk,left breast,,,
1335,1,16/11/2023 07:27,16/11/2023 07:44,breast milk,right breast,,,
1334,1,16/11/2023 04:06,16/11/2023 04:13,breast milk,left breast,,,
1333,1,15/11/2023 20:01,15/11/2023 20:32,breast milk,left breast,,,
1332,1,15/11/2023 19:26,15/11/2023 19:40,breast milk,right breast,,,
1331,1,15/11/2023 18:01,15/11/2023 18:01,breast milk,left breast,,,
1330,1,15/11/2023 17:23,15/11/2023 17:29,breast milk,right breast,,,
1329,1,15/11/2023 13:57,15/11/2023 14:07,breast milk,left breast,,,
1328,1,15/11/2023 13:21,15/11/2023 13:35,breast milk,right breast,,,
1327,1,15/11/2023 11:47,15/11/2023 11:52,breast milk,left breast,,,
1326,1,15/11/2023 10:29,15/11/2023 10:35,breast milk,left breast,,,
1325,1,15/11/2023 09:11,15/11/2023 09:19,breast milk,right breast,,,
1324,1,15/11/2023 08:10,15/11/2023 08:12,breast milk,right breast,,,
1323,1,15/11/2023 06:48,15/11/2023 06:56,breast milk,left breast,,,
1322,1,15/11/2023 03:00,15/11/2023 03:26,breast milk,right breast,,,
1321,1,15/11/2023 01:00,15/11/2023 01:08,breast milk,left breast,,,
1320,1,14/11/2023 19:50,14/11/2023 20:08,breast milk,left breast,,,
1319,1,14/11/2023 19:28,14/11/2023 19:32,breast milk,right breast,,,
1318,1,14/11/2023 17:05,14/11/2023 17:06,breast milk,left breast,,,
1317,1,14/11/2023 17:05,14/11/2023 17:05,breast milk,right breast,,,
1316,1,14/11/2023 15:21,14/11/2023 15:27,breast milk,right breast,,,
1315,1,14/11/2023 14:09,14/11/2023 14:14,breast milk,right breast,,,
1314,1,14/11/2023 13:11,14/11/2023 13:21,breast milk,left breast,,,
1313,1,14/11/2023 10:11,14/11/2023 10:27,breast milk,right breast,,,
1312,1,14/11/2023 09:04,14/11/2023 09:09,breast milk,left breast,,,
1311,1,14/11/2023 06:04,14/11/2023 06:17,breast milk,right breast,,,
1310,1,14/11/2023 05:26,14/11/2023 05:36,breast milk,left breast,,,
1309,1,14/11/2023 01:10,14/11/2023 01:20,breast milk,right breast,,,
1308,1,13/11/2023 20:22,13/11/2023 20:36,breast milk,right breast,,,
1307,1,13/11/2023 20:07,13/11/2023 20:20,breast milk,left breast,,,
1306,1,13/11/2023 18:46,13/11/2023 19:06,breast milk,right breast,,,
1305,1,13/11/2023 18:29,13/11/2023 18:30,breast milk,left breast,,,
1304,1,13/11/2023 16:49,13/11/2023 17:01,breast milk,left breast,,,
1303,1,13/11/2023 16:17,13/11/2023 16:29,breast milk,right breast,,,
1302,1,13/11/2023 13:24,13/11/2023 13:35,breast milk,right breast,,,
1301,1,13/11/2023 12:59,13/11/2023 13:06,breast milk,left breast,,,
1300,1,13/11/2023 11:03,13/11/2023 11:09,breast milk,left breast,,,
1299,1,13/11/2023 09:46,13/11/2023 09:57,breast milk,right breast,,,
1298,1,13/11/2023 08:22,13/11/2023 08:29,breast milk,right breast,,,
1297,1,13/11/2023 07:44,13/11/2023 07:50,breast milk,left breast,,,
1296,1,13/11/2023 02:36,13/11/2023 03:19,breast milk,right breast,,,
1295,1,13/11/2023 02:19,13/11/2023 02:26,breast milk,left breast,,,
1294,1,12/11/2023 19:55,12/11/2023 20:05,breast milk,right breast,,,
1293,1,12/11/2023 19:12,12/11/2023 19:45,breast milk,left breast,,,
1292,1,12/11/2023 18:44,12/11/2023 18:49,breast milk,right breast,,,
1291,1,12/11/2023 17:20,12/11/2023 17:38,breast milk,left breast,,,
1290,1,12/11/2023 16:47,12/11/2023 16:54,breast milk,right breast,,,
1289,1,12/11/2023 14:45,12/11/2023 15:02,breast milk,left breast,,,
1288,1,12/11/2023 14:01,12/11/2023 14:06,breast milk,right breast,,,
1287,1,12/11/2023 13:18,12/11/2023 13:28,breast milk,right breast,,,
1286,1,12/11/2023 13:08,12/11/2023 13:16,breast milk,left breast,,,
1285,1,12/11/2023 11:00,12/11/2023 11:35,breast milk,left breast,,,
1284,1,12/11/2023 10:27,12/11/2023 10:35,breast milk,right breast,,,
1283,1,12/11/2023 07:01,12/11/2023 07:16,breast milk,left breast,,,
1282,1,12/11/2023 05:21,12/11/2023 05:31,breast milk,right breast,,,
1281,1,12/11/2023 01:29,12/11/2023 01:39,breast milk,left breast,,,
1280,1,11/11/2023 18:20,11/11/2023 18:41,breast milk,right breast,,,
1279,1,11/11/2023 18:04,11/11/2023 18:18,breast milk,left breast,,,
1278,1,11/11/2023 15:16,11/11/2023 15:28,breast milk,left breast,,,
1277,1,11/11/2023 12:54,11/11/2023 13:08,breast milk,left breast,,,
1276,1,11/11/2023 12:30,11/11/2023 12:37,breast milk,right breast,,,
1275,1,11/11/2023 10:01,11/11/2023 10:05,breast milk,right breast,,,
1274,1,11/11/2023 08:27,11/11/2023 08:37,breast milk,left breast,,,
1273,1,11/11/2023 07:03,11/11/2023 07:13,breast milk,right breast,,,
1272,1,11/11/2023 04:22,11/11/2023 04:34,breast milk,left breast,,,
1271,1,10/11/2023 20:28,10/11/2023 20:44,breast milk,left breast,,,
1270,1,10/11/2023 19:27,10/11/2023 19:38,breast milk,right breast,,,
1269,1,10/11/2023 18:40,10/11/2023 18:46,breast milk,left breast,,,
1268,1,10/11/2023 17:10,10/11/2023 17:12,breast milk,right breast,,,
1267,1,10/11/2023 16:11,10/11/2023 16:30,breast milk,left breast,,,
1266,1,10/11/2023 15:04,10/11/2023 15:04,breast milk,right breast,,,
1265,1,10/11/2023 13:05,10/11/2023 13:50,breast milk,left breast,,,
1264,1,10/11/2023 12:49,10/11/2023 12:55,breast milk,right breast,,,
1263,1,10/11/2023 09:55,10/11/2023 09:57,breast milk,right breast,,,
1262,1,10/11/2023 09:34,10/11/2023 09:42,breast milk,left breast,,,
1261,1,10/11/2023 06:47,10/11/2023 06:53,breast milk,left breast,,,
1260,1,10/11/2023 06:10,10/11/2023 06:19,breast milk,right breast,,,
1259,1,10/11/2023 02:10,10/11/2023 02:18,breast milk,left breast,,,
1258,1,09/11/2023 19:47,09/11/2023 20:32,breast milk,right breast,,,
1257,1,09/11/2023 18:48,09/11/2023 18:59,breast milk,left breast,,,
1256,1,09/11/2023 18:27,09/11/2023 18:33,breast milk,parent fed,50,,
1255,1,09/11/2023 16:39,09/11/2023 16:43,breast milk,right breast,,,
1254,1,09/11/2023 15:41,09/11/2023 15:52,breast milk,right breast,,,
1253,1,09/11/2023 14:51,09/11/2023 15:01,breast milk,left breast,,,
1252,1,09/11/2023 13:36,09/11/2023 13:47,breast milk,right breast,,,
1251,1,09/11/2023 12:35,09/11/2023 12:41,breast milk,left breast,,,
1250,1,09/11/2023 10:39,09/11/2023 10:43,breast milk,right breast,,,
1249,1,09/11/2023 08:05,09/11/2023 08:13,breast milk,right breast,,,
1248,1,09/11/2023 07:23,09/11/2023 07:33,breast milk,left breast,,,
1247,1,09/11/2023 04:00,09/11/2023 04:10,breast milk,right breast,,,
1246,1,09/11/2023 00:43,09/11/2023 00:48,breast milk,left breast,,,
1245,1,08/11/2023 19:28,08/11/2023 19:35,breast milk,left breast,,,
1244,1,08/11/2023 18:58,08/11/2023 19:03,breast milk,right breast,,,
1243,1,08/11/2023 16:54,08/11/2023 16:59,breast milk,left breast,,,
1242,1,08/11/2023 16:39,08/11/2023 16:44,breast milk,right breast,,,
1241,1,08/11/2023 16:27,08/11/2023 16:27,breast milk,left breast,,,
1240,1,08/11/2023 16:27,08/11/2023 16:27,breast milk,left breast,,,
1239,1,08/11/2023 13:06,08/11/2023 13:10,breast milk,left breast,,,
1238,1,08/11/2023 11:42,08/11/2023 11:47,breast milk,left breast,,,
1237,1,08/11/2023 11:08,08/11/2023 11:14,breast milk,right breast,,,
1236,1,08/11/2023 09:10,08/11/2023 09:29,breast milk,left breast,,,
1235,1,08/11/2023 07:18,08/11/2023 07:26,breast milk,left breast,,,
1234,1,08/11/2023 05:55,08/11/2023 06:03,breast milk,right breast,,,
1233,1,08/11/2023 03:48,08/11/2023 03:56,breast milk,left breast,,,
1232,1,08/11/2023 00:33,08/11/2023 00:41,breast milk,right breast,,,
1231,1,07/11/2023 20:22,07/11/2023 20:29,breast milk,left breast,,,
1230,1,07/11/2023 19:48,07/11/2023 19:59,breast milk,right breast,,,
1229,1,07/11/2023 19:23,07/11/2023 19:27,breast milk,right breast,,,
1228,1,07/11/2023 18:32,07/11/2023 18:39,breast milk,parent fed,65,,
1227,1,07/11/2023 18:15,07/11/2023 18:20,breast milk,parent fed,45,,
1226,1,07/11/2023 16:05,07/11/2023 16:12,breast milk,right breast,,,
1225,1,07/11/2023 15:26,07/11/2023 15:31,breast milk,right breast,,,
1224,1,07/11/2023 13:52,07/11/2023 13:56,breast milk,right breast,,,
1223,1,07/11/2023 12:56,07/11/2023 13:05,breast milk,left breast,,,
1222,1,07/11/2023 11:20,07/11/2023 11:23,breast milk,right breast,,,
1221,1,07/11/2023 10:12,07/11/2023 10:18,breast milk,left breast,,,
1220,1,07/11/2023 09:53,07/11/2023 10:07,breast milk,right breast,,,
1219,1,07/11/2023 08:46,07/11/2023 08:52,breast milk,left breast,,,
1218,1,07/11/2023 04:55,07/11/2023 05:08,breast milk,right breast,,,
1217,1,07/11/2023 01:46,07/11/2023 01:53,breast milk,left breast,,,
1216,1,06/11/2023 20:13,06/11/2023 20:45,breast milk,right breast,,,
1215,1,06/11/2023 19:37,06/11/2023 19:50,breast milk,left breast,,,
1214,1,06/11/2023 17:27,06/11/2023 17:46,breast milk,right breast,,,
1213,1,06/11/2023 17:07,06/11/2023 17:15,breast milk,left breast,,,
1212,1,06/11/2023 14:51,06/11/2023 14:51,breast milk,right breast,,,
1211,1,06/11/2023 13:00,06/11/2023 13:16,breast milk,left breast,,,
1210,1,06/11/2023 11:50,06/11/2023 11:59,breast milk,right breast,,,
1209,1,06/11/2023 10:11,06/11/2023 10:13,breast milk,right breast,,,
1208,1,06/11/2023 09:57,06/11/2023 10:05,breast milk,left breast,,,
1207,1,06/11/2023 07:53,06/11/2023 08:05,breast milk,right breast,,,
1206,1,06/11/2023 06:14,06/11/2023 06:26,breast milk,left breast,,,
1205,1,06/11/2023 03:57,06/11/2023 04:08,breast milk,right breast,,,
1204,1,06/11/2023 01:34,06/11/2023 01:43,breast milk,left breast,,,
1203,1,05/11/2023 19:56,05/11/2023 20:15,breast milk,right breast,,,
1202,1,05/11/2023 19:35,05/11/2023 19:42,breast milk,left breast,,,
1201,1,05/11/2023 18:24,05/11/2023 18:31,breast milk,left breast,,,
1200,1,05/11/2023 18:04,05/11/2023 18:08,breast milk,right breast,,,
1199,1,05/11/2023 16:02,05/11/2023 16:50,breast milk,left breast,,,
1198,1,05/11/2023 15:48,05/11/2023 15:53,breast milk,right breast,,,
1197,1,05/11/2023 13:43,05/11/2023 13:48,breast milk,right breast,,,
1196,1,05/11/2023 13:13,05/11/2023 13:21,breast milk,left breast,,,
1195,1,05/11/2023 11:45,05/11/2023 11:47,breast milk,right breast,,,
1194,1,05/11/2023 10:24,05/11/2023 10:29,breast milk,right breast,,,
1193,1,05/11/2023 09:12,05/11/2023 09:19,breast milk,left breast,,,
1192,1,05/11/2023 07:19,05/11/2023 07:29,breast milk,right breast,,,
1191,1,05/11/2023 03:46,05/11/2023 03:57,breast milk,left breast,,,
1190,1,05/11/2023 01:06,05/11/2023 01:14,breast milk,right breast,,,
1189,1,04/11/2023 19:59,04/11/2023 20:16,breast milk,left breast,,,
1188,1,04/11/2023 19:23,04/11/2023 19:32,breast milk,right breast,,,
1187,1,04/11/2023 18:31,04/11/2023 18:36,breast milk,right breast,,,
1186,1,04/11/2023 17:54,04/11/2023 18:25,breast milk,left breast,,,
1185,1,04/11/2023 15:12,04/11/2023 15:18,breast milk,right breast,,,
1184,1,04/11/2023 13:28,04/11/2023 14:02,breast milk,left breast,,,
1183,1,04/11/2023 10:41,04/11/2023 10:46,breast milk,right breast,,,
1182,1,04/11/2023 09:40,04/11/2023 09:46,breast milk,right breast,,,
1181,1,04/11/2023 09:16,04/11/2023 09:23,breast milk,left breast,,,
1180,1,04/11/2023 05:16,04/11/2023 05:21,breast milk,right breast,,,
1179,1,04/11/2023 03:48,04/11/2023 03:53,breast milk,left breast,,,
1178,1,04/11/2023 01:00,04/11/2023 01:07,breast milk,right breast,,,
1177,1,03/11/2023 20:00,03/11/2023 20:20,breast milk,right breast,,,
1176,1,03/11/2023 19:32,03/11/2023 19:43,breast milk,left breast,,,
1175,1,03/11/2023 17:42,03/11/2023 17:47,breast milk,left breast,,,
1174,1,03/11/2023 16:53,03/11/2023 17:05,breast milk,right breast,,,
1173,1,03/11/2023 16:09,03/11/2023 16:17,breast milk,parent fed,30,,
1172,1,03/11/2023 15:42,03/11/2023 15:45,breast milk,parent fed,60,,
1171,1,03/11/2023 13:43,03/11/2023 13:59,breast milk,left breast,,,
1170,1,03/11/2023 13:25,03/11/2023 13:34,breast milk,right breast,,,
1169,1,03/11/2023 12:00,03/11/2023 12:10,breast milk,left breast,,,
1168,1,03/11/2023 10:28,03/11/2023 10:36,breast milk,right breast,,,
1167,1,03/11/2023 09:35,03/11/2023 09:40,breast milk,right breast,,,
1166,1,03/11/2023 09:17,03/11/2023 09:22,breast milk,left breast,,,
1165,1,03/11/2023 07:27,03/11/2023 07:47,breast milk,right breast,,,
1164,1,03/11/2023 04:32,03/11/2023 04:35,breast milk,right breast,,,
1163,1,03/11/2023 04:14,03/11/2023 04:19,breast milk,left breast,,,
1162,1,03/11/2023 00:30,03/11/2023 00:37,breast milk,right breast,,,
1161,1,02/11/2023 18:32,02/11/2023 18:36,breast milk,left breast,,,
1160,1,02/11/2023 17:27,02/11/2023 17:32,breast milk,right breast,,,
1159,1,02/11/2023 16:48,02/11/2023 16:50,breast milk,right breast,,,
1158,1,02/11/2023 16:21,02/11/2023 16:27,breast milk,left breast,,,
1157,1,02/11/2023 15:50,02/11/2023 15:50,breast milk,left breast,,,
1156,1,02/11/2023 12:44,02/11/2023 12:47,breast milk,right breast,,,
1155,1,02/11/2023 12:05,02/11/2023 12:06,breast milk,right breast,,,
1154,1,02/11/2023 11:47,02/11/2023 11:51,breast milk,left breast,,,
1153,1,02/11/2023 10:07,02/11/2023 10:27,breast milk,right breast,,,
1152,1,02/11/2023 09:05,02/11/2023 09:09,breast milk,left breast,,,
1151,1,02/11/2023 08:34,02/11/2023 08:43,breast milk,right breast,,,
1150,1,02/11/2023 04:51,02/11/2023 04:55,breast milk,right breast,,,
1149,1,02/11/2023 04:46,02/11/2023 04:49,breast milk,left breast,,,
1148,1,01/11/2023 20:33,01/11/2023 20:37,breast milk,right breast,,,
1147,1,01/11/2023 20:08,01/11/2023 20:27,breast milk,left breast,,,
1146,1,01/11/2023 19:12,01/11/2023 19:20,breast milk,right breast,,,
1145,1,01/11/2023 18:01,01/11/2023 18:33,breast milk,left breast,,,
1144,1,01/11/2023 16:28,01/11/2023 16:37,breast milk,left breast,,,
1143,1,01/11/2023 16:11,01/11/2023 16:16,breast milk,right breast,,,
1142,1,01/11/2023 14:56,01/11/2023 15:01,breast milk,left breast,,,
1141,1,01/11/2023 13:13,01/11/2023 13:19,breast milk,left breast,,,
1140,1,01/11/2023 10:53,01/11/2023 11:21,breast milk,left breast,,,
1139,1,01/11/2023 09:46,01/11/2023 09:50,breast milk,right breast,,,
1138,1,01/11/2023 09:14,01/11/2023 09:20,breast milk,left breast,,,
1137,1,01/11/2023 08:16,01/11/2023 08:20,breast milk,left breast,,,
1136,1,01/11/2023 07:52,01/11/2023 08:02,breast milk,right breast,,,
1135,1,01/11/2023 04:54,01/11/2023 04:55,breast milk,right breast,,,
1134,1,01/11/2023 04:46,01/11/2023 04:50,breast milk,left breast,,,
1133,1,31/10/2023 21:09,31/10/2023 21:12,breast milk,right breast,,,
1132,1,31/10/2023 20:22,31/10/2023 20:47,breast milk,left breast,,,
1131,1,31/10/2023 19:44,31/10/2023 19:52,breast milk,right breast,,,
1130,1,31/10/2023 19:08,31/10/2023 19:40,breast milk,left breast,,,
1129,1,31/10/2023 18:41,31/10/2023 18:46,breast milk,parent fed,60,,
1128,1,31/10/2023 18:22,31/10/2023 18:31,breast milk,parent fed,30,,
1127,1,31/10/2023 16:18,31/10/2023 16:22,breast milk,right breast,,,
1126,1,31/10/2023 15:32,31/10/2023 15:37,breast milk,left breast,,,
1125,1,31/10/2023 14:53,31/10/2023 15:04,breast milk,left breast,,,
1124,1,31/10/2023 12:57,31/10/2023 13:08,breast milk,right breast,,,
1123,1,31/10/2023 11:08,31/10/2023 11:12,breast milk,right breast,,,
1122,1,31/10/2023 11:00,31/10/2023 11:02,breast milk,left breast,,,
1121,1,31/10/2023 10:46,31/10/2023 10:50,breast milk,left breast,,,
1120,1,31/10/2023 10:14,31/10/2023 10:21,breast milk,right breast,,,
1119,1,31/10/2023 09:07,31/10/2023 09:17,breast milk,left breast,,,
1118,1,31/10/2023 08:01,31/10/2023 08:10,breast milk,right breast,,,
1117,1,31/10/2023 06:16,31/10/2023 06:26,breast milk,left breast,,,
1116,1,31/10/2023 05:58,31/10/2023 06:00,breast milk,left breast,,,
1115,1,31/10/2023 05:37,31/10/2023 05:46,breast milk,right breast,,,
1114,1,31/10/2023 02:09,31/10/2023 02:15,breast milk,left breast,,,
1113,1,30/10/2023 20:05,30/10/2023 20:31,breast milk,left breast,,,
1112,1,30/10/2023 19:47,30/10/2023 20:05,breast milk,right breast,,,
1111,1,30/10/2023 18:58,30/10/2023 19:00,breast milk,right breast,,,
1110,1,30/10/2023 18:30,30/10/2023 18:35,breast milk,left breast,,,
1109,1,30/10/2023 16:47,30/10/2023 16:51,breast milk,right breast,,,
1108,1,30/10/2023 16:04,30/10/2023 16:12,breast milk,right breast,,,
1107,1,30/10/2023 14:28,30/10/2023 14:45,breast milk,left breast,,,
1106,1,30/10/2023 13:29,30/10/2023 13:36,breast milk,right breast,,,
1105,1,30/10/2023 13:12,30/10/2023 13:16,breast milk,left breast,,,
1104,1,30/10/2023 11:10,30/10/2023 11:16,breast milk,left breast,,,
1103,1,30/10/2023 10:43,30/10/2023 10:52,breast milk,right breast,,,
1102,1,30/10/2023 08:07,30/10/2023 08:16,breast milk,left breast,,,
1101,1,30/10/2023 06:38,30/10/2023 06:56,breast milk,right breast,,,
1100,1,30/10/2023 02:34,30/10/2023 02:42,breast milk,left breast,,,
1099,1,29/10/2023 20:24,29/10/2023 20:38,breast milk,left breast,,,
1098,1,29/10/2023 19:54,29/10/2023 20:19,breast milk,right breast,,,
1097,1,29/10/2023 18:28,29/10/2023 18:40,breast milk,right breast,,,
1096,1,29/10/2023 17:37,29/10/2023 18:01,breast milk,left breast,,,
1095,1,29/10/2023 15:11,29/10/2023 15:21,breast milk,right breast,,,
1094,1,29/10/2023 12:56,29/10/2023 13:06,breast milk,right breast,,,
1093,1,29/10/2023 12:34,29/10/2023 12:40,breast milk,left breast,,,
1092,1,29/10/2023 10:21,29/10/2023 10:29,breast milk,left breast,,,
1091,1,29/10/2023 09:54,29/10/2023 10:04,breast milk,right breast,,,
1090,1,29/10/2023 08:59,29/10/2023 09:09,breast milk,right breast,,,
1089,1,29/10/2023 08:22,29/10/2023 08:33,breast milk,left breast,,,
1088,1,29/10/2023 06:25,29/10/2023 06:40,breast milk,right breast,,,
1087,1,29/10/2023 06:11,29/10/2023 06:14,breast milk,right breast,,,
1086,1,29/10/2023 06:02,29/10/2023 06:09,breast milk,left breast,,,
1085,1,29/10/2023 02:40,29/10/2023 02:50,breast milk,right breast,,,
1084,1,28/10/2023 20:22,28/10/2023 20:30,breast milk,right breast,,,
1083,1,28/10/2023 19:55,28/10/2023 20:06,breast milk,left breast,,,
1082,1,28/10/2023 18:38,28/10/2023 18:41,breast milk,left breast,,,
1081,1,28/10/2023 17:59,28/10/2023 18:09,breast milk,right breast,,,
1080,1,28/10/2023 15:18,28/10/2023 15:23,breast milk,right breast,,,
1079,1,28/10/2023 14:45,28/10/2023 14:50,breast milk,left breast,,,
1078,1,28/10/2023 13:58,28/10/2023 14:02,breast milk,left breast,,,
1077,1,28/10/2023 13:28,28/10/2023 13:40,breast milk,right breast,,,
1076,1,28/10/2023 11:08,28/10/2023 11:28,breast milk,left breast,,,
1075,1,28/10/2023 10:42,28/10/2023 10:48,breast milk,right breast,,,
1074,1,28/10/2023 08:16,28/10/2023 08:22,breast milk,right breast,,,
1073,1,28/10/2023 08:01,28/10/2023 08:09,breast milk,left breast,,,
1072,1,28/10/2023 04:39,28/10/2023 04:45,breast milk,left breast,,,
1071,1,28/10/2023 04:20,28/10/2023 04:28,breast milk,right breast,,,
1070,1,27/10/2023 20:38,27/10/2023 20:46,breast milk,right breast,,,
1069,1,27/10/2023 19:59,27/10/2023 20:20,breast milk,left breast,,,
1068,1,27/10/2023 18:38,27/10/2023 18:43,breast milk,left breast,,,
1067,1,27/10/2023 18:21,27/10/2023 18:29,breast milk,right breast,,,
1066,1,27/10/2023 16:47,27/10/2023 17:07,breast milk,right breast,,,
1065,1,27/10/2023 16:16,27/10/2023 16:21,breast milk,bottle,70,,
1064,1,27/10/2023 13:16,27/10/2023 13:17,breast milk,right breast,,,
1063,1,27/10/2023 13:05,27/10/2023 13:12,breast milk,left breast,,,
1062,1,27/10/2023 10:58,27/10/2023 11:03,breast milk,left breast,,,
1061,1,27/10/2023 10:10,27/10/2023 10:30,breast milk,right breast,,,
1060,1,27/10/2023 08:30,27/10/2023 08:35,breast milk,left breast,,,
1059,1,27/10/2023 06:59,27/10/2023 07:02,breast milk,right breast,,,
1058,1,27/10/2023 05:41,27/10/2023 05:42,breast milk,left breast,,,
1057,1,27/10/2023 02:54,27/10/2023 03:03,breast milk,right breast,,,
1056,1,26/10/2023 20:59,26/10/2023 21:08,breast milk,left breast,,,
1055,1,26/10/2023 20:39,26/10/2023 20:54,breast milk,right breast,,,
1054,1,26/10/2023 20:39,26/10/2023 20:39,breast milk,left breast,,,
1053,1,26/10/2023 20:29,26/10/2023 20:34,breast milk,right breast,,,
1052,1,26/10/2023 20:00,26/10/2023 20:10,breast milk,left breast,,,
1051,1,26/10/2023 18:10,26/10/2023 18:17,breast milk,left breast,,,
1050,1,26/10/2023 17:33,26/10/2023 17:40,breast milk,right breast,,,
1049,1,26/10/2023 16:53,26/10/2023 17:00,breast milk,right breast,,,
1048,1,26/10/2023 15:45,26/10/2023 15:53,breast milk,left breast,,,
1047,1,26/10/2023 13:00,26/10/2023 13:11,breast milk,left breast,,,
1046,1,26/10/2023 12:36,26/10/2023 12:41,breast milk,right breast,,,
1045,1,26/10/2023 10:36,26/10/2023 10:39,breast milk,right breast,,,
1044,1,26/10/2023 09:54,26/10/2023 10:00,breast milk,left breast,,,
1043,1,26/10/2023 07:54,26/10/2023 08:02,breast milk,right breast,,,
1042,1,26/10/2023 04:38,26/10/2023 04:39,breast milk,right breast,,,
1041,1,26/10/2023 04:25,26/10/2023 04:29,breast milk,left breast,,,
1040,1,25/10/2023 20:30,25/10/2023 20:52,breast milk,right breast,,,
1039,1,25/10/2023 19:50,25/10/2023 20:07,breast milk,right breast,,,
1038,1,25/10/2023 18:14,25/10/2023 18:19,breast milk,left breast,,,
1037,1,25/10/2023 17:27,25/10/2023 17:43,breast milk,left breast,,,
1036,1,25/10/2023 16:56,25/10/2023 17:17,breast milk,right breast,,,
1035,1,25/10/2023 14:58,25/10/2023 15:04,breast milk,right breast,,,
1034,1,25/10/2023 14:02,25/10/2023 14:10,breast milk,left breast,,,
1033,1,25/10/2023 11:33,25/10/2023 11:38,breast milk,left breast,,,
1032,1,25/10/2023 11:01,25/10/2023 11:09,breast milk,right breast,,,
1031,1,25/10/2023 09:15,25/10/2023 09:24,breast milk,right breast,,,
1030,1,25/10/2023 08:39,25/10/2023 08:43,breast milk,left breast,,,
1029,1,25/10/2023 07:07,25/10/2023 07:18,breast milk,right breast,,,
1028,1,25/10/2023 03:10,25/10/2023 03:13,breast milk,right breast,,,
1027,1,25/10/2023 02:58,25/10/2023 03:07,breast milk,left breast,,,
1026,1,24/10/2023 20:35,24/10/2023 20:44,breast milk,left breast,,,
1025,1,24/10/2023 20:24,24/10/2023 20:34,breast milk,right breast,,,
1024,1,24/10/2023 18:38,24/10/2023 18:45,breast milk,parent fed,70,,
1023,1,24/10/2023 18:11,24/10/2023 18:19,breast milk,parent fed,50,,
1022,1,24/10/2023 16:22,24/10/2023 16:27,breast milk,left breast,,,
1021,1,24/10/2023 16:05,24/10/2023 16:09,breast milk,right breast,,,
1020,1,24/10/2023 13:47,24/10/2023 13:56,breast milk,right breast,,,
1019,1,24/10/2023 12:50,24/10/2023 13:25,breast milk,left breast,,,
1018,1,24/10/2023 11:52,24/10/2023 11:59,breast milk,left breast,,,
1017,1,24/10/2023 11:31,24/10/2023 11:36,breast milk,right breast,,,
1016,1,24/10/2023 09:37,24/10/2023 09:42,breast milk,right breast,,,
1015,1,24/10/2023 09:23,24/10/2023 09:27,breast milk,left breast,,,
1014,1,24/10/2023 07:53,24/10/2023 08:05,breast milk,right breast,,,
1013,1,24/10/2023 06:21,24/10/2023 06:27,breast milk,left breast,,,
1012,1,24/10/2023 04:10,24/10/2023 04:21,breast milk,right breast,,,
1011,1,24/10/2023 01:11,24/10/2023 01:16,breast milk,left breast,,,
